Solving testing_graphs/data_2_partite_tparisi.csv...
Graph #729/4000: False, time=0.000322s
Graph #730/4000: False, time=0.000489s
Graph #731/4000: False, time=0.000334s
Graph #732/4000: False, time=0.000308s
Graph #733/4000: True, time=0.000214s
Graph #734/4000: True, time=0.000208s
Graph #735/4000: False, time=0.000312s
Graph #736/4000: True, time=0.000206s
Graph #737/4000: True, time=0.000225s
Graph #738/4000: False, time=0.000321s
Graph #739/4000: False, time=0.000312s
Graph #740/4000: False, time=0.000363s
Graph #741/4000: False, time=0.000325s
Graph #742/4000: False, time=0.000316s
Graph #743/4000: False, time=0.000349s
Graph #744/4000: False, time=0.000314s
Graph #745/4000: False, time=0.000317s
Graph #746/4000: False, time=0.000322s
Graph #747/4000: False, time=0.000365s
Graph #748/4000: True, time=0.000276s
Graph #749/4000: True, time=0.000222s
Graph #750/4000: False, time=0.000311s
Graph #751/4000: False, time=0.000324s
Graph #752/4000: True, time=0.000220s
Graph #753/4000: False, time=0.000322s
Graph #754/4000: False, time=0.000304s
Graph #755/4000: False, time=0.000318s
Graph #756/4000: True, time=0.000219s
Graph #757/4000: True, time=0.000205s
Graph #758/4000: True, time=0.000219s
Graph #759/4000: True, time=0.000221s
Graph #760/4000: True, time=0.000209s
Graph #761/4000: False, time=0.000277s
Graph #762/4000: False, time=0.000237s
Graph #763/4000: False, time=0.000229s
Graph #764/4000: False, time=0.000438s
Graph #765/4000: True, time=0.000165s
Graph #766/4000: False, time=0.000254s
Graph #767/4000: False, time=0.000231s
Graph #768/4000: False, time=0.000222s
Graph #769/4000: False, time=0.000205s
Graph #770/4000: False, time=0.000215s
Graph #771/4000: False, time=0.000237s
Graph #772/4000: False, time=0.000222s
Graph #773/4000: False, time=0.000225s
Graph #774/4000: False, time=0.000227s
Graph #775/4000: True, time=0.000188s
Graph #776/4000: False, time=0.000237s
Graph #777/4000: False, time=0.000221s
Graph #778/4000: False, time=0.000229s
Graph #779/4000: False, time=0.000243s
Graph #780/4000: False, time=0.000228s
Graph #781/4000: False, time=0.000217s
Graph #782/4000: False, time=0.000233s
Graph #783/4000: False, time=0.000222s
Graph #784/4000: False, time=0.000248s
Graph #785/4000: False, time=0.000234s
Graph #786/4000: False, time=0.000262s
Graph #787/4000: False, time=0.000226s
Graph #788/4000: False, time=0.000209s
Graph #789/4000: False, time=0.000202s
Graph #790/4000: False, time=0.000219s
Graph #791/4000: False, time=0.000225s
Graph #792/4000: False, time=0.000203s
Graph #793/4000: False, time=0.000226s
Graph #794/4000: False, time=0.000205s
Graph #795/4000: False, time=0.000207s
Graph #796/4000: False, time=0.000195s
Graph #797/4000: False, time=0.000232s
Graph #798/4000: False, time=0.000221s
Graph #799/4000: False, time=0.000225s
Graph #800/4000: False, time=0.000214s
Graph #801/4000: False, time=0.000406s
Graph #802/4000: False, time=0.000427s
Graph #803/4000: False, time=0.000406s
Graph #804/4000: True, time=0.000267s
Graph #805/4000: False, time=0.000395s
Graph #806/4000: False, time=0.000390s
Graph #807/4000: True, time=0.000278s
Graph #808/4000: True, time=0.000282s
Graph #809/4000: True, time=0.000261s
Graph #810/4000: True, time=0.000267s
Graph #811/4000: True, time=0.000281s
Graph #812/4000: False, time=0.000447s
Graph #813/4000: True, time=0.000268s
Graph #814/4000: True, time=0.000270s
Graph #815/4000: False, time=0.000450s
Graph #816/4000: True, time=0.000282s
Graph #817/4000: False, time=0.000387s
Graph #818/4000: False, time=0.000421s
Graph #819/4000: False, time=0.000423s
Graph #820/4000: False, time=0.000397s
Graph #821/4000: True, time=0.000280s
Graph #822/4000: True, time=0.000265s
Graph #823/4000: False, time=0.000406s
Graph #824/4000: False, time=0.000380s
Graph #825/4000: True, time=0.000293s
Graph #826/4000: True, time=0.000284s
Graph #827/4000: False, time=0.000444s
Graph #828/4000: False, time=0.000411s
Graph #829/4000: False, time=0.000431s
Graph #830/4000: False, time=0.000489s
Graph #831/4000: True, time=0.000298s
Graph #832/4000: False, time=0.000399s
Graph #833/4000: True, time=0.000301s
Graph #834/4000: False, time=0.000412s
Graph #835/4000: False, time=0.000364s
Graph #836/4000: False, time=0.000432s
Graph #837/4000: False, time=0.000409s
Graph #838/4000: True, time=0.000265s
Graph #839/4000: True, time=0.000265s
Graph #840/4000: False, time=0.000421s
Graph #841/4000: False, time=0.000497s
Graph #842/4000: True, time=0.000324s
Graph #843/4000: True, time=0.000324s
Graph #844/4000: True, time=0.000318s
Graph #845/4000: False, time=0.000494s
Graph #846/4000: True, time=0.000473s
Graph #847/4000: True, time=0.000330s
Graph #848/4000: False, time=0.000462s
Graph #849/4000: False, time=0.000461s
Graph #850/4000: True, time=0.000301s
Graph #851/4000: False, time=0.000512s
Graph #852/4000: False, time=0.000506s
Graph #853/4000: False, time=0.000487s
Graph #854/4000: True, time=0.000324s
Graph #855/4000: False, time=0.000477s
Graph #856/4000: True, time=0.000321s
Graph #857/4000: False, time=0.000453s
Graph #858/4000: False, time=0.000573s
Graph #859/4000: True, time=0.000329s
Graph #860/4000: True, time=0.000340s
Graph #861/4000: True, time=0.000355s
Graph #862/4000: False, time=0.000471s
Graph #863/4000: False, time=0.000479s
Graph #864/4000: True, time=0.000310s
Graph #865/4000: False, time=0.000466s
Graph #866/4000: False, time=0.000478s
Graph #867/4000: True, time=0.000325s
Graph #868/4000: True, time=0.000316s
Graph #869/4000: True, time=0.000322s
Graph #870/4000: False, time=0.000486s
Graph #871/4000: False, time=0.000501s
Graph #872/4000: False, time=0.000456s
Graph #873/4000: True, time=0.000327s
Graph #874/4000: True, time=0.000299s
Graph #875/4000: False, time=0.000516s
Graph #876/4000: False, time=0.000527s
Graph #877/4000: True, time=0.000351s
Graph #878/4000: True, time=0.000319s
Graph #879/4000: True, time=0.000310s
Graph #880/4000: True, time=0.000312s
Graph #881/4000: False, time=0.000479s
Graph #882/4000: True, time=0.000375s
Graph #883/4000: False, time=0.000477s
Graph #884/4000: True, time=0.000356s
Graph #885/4000: False, time=0.000525s
Graph #886/4000: True, time=0.000340s
Graph #887/4000: True, time=0.000355s
Graph #888/4000: False, time=0.000528s
Graph #889/4000: True, time=0.000321s
Graph #890/4000: False, time=0.000481s
Graph #891/4000: False, time=0.000471s
Graph #892/4000: True, time=0.000349s
Graph #893/4000: False, time=0.000496s
Graph #894/4000: False, time=0.000480s
Graph #895/4000: False, time=0.000520s
Graph #896/4000: True, time=0.000350s
Graph #897/4000: False, time=0.000462s
Graph #898/4000: False, time=0.000484s
Graph #899/4000: False, time=0.000488s
Graph #900/4000: True, time=0.000328s
Graph #901/4000: False, time=0.000504s
Graph #902/4000: False, time=0.000539s
Graph #903/4000: False, time=0.000467s
Graph #904/4000: True, time=0.000375s
Graph #905/4000: True, time=0.000325s
Graph #906/4000: False, time=0.000492s
Graph #907/4000: False, time=0.000488s
Graph #908/4000: False, time=0.000478s
Graph #909/4000: False, time=0.000486s
Graph #910/4000: True, time=0.000360s
Graph #911/4000: True, time=0.000354s
Graph #912/4000: True, time=0.000359s
Graph #913/4000: True, time=0.000376s
Graph #914/4000: False, time=0.000511s
Graph #915/4000: False, time=0.000560s
Graph #916/4000: False, time=0.000594s
Graph #917/4000: True, time=0.000339s
Graph #918/4000: False, time=0.000568s
Graph #919/4000: False, time=0.000564s
Graph #920/4000: True, time=0.000355s
Graph #921/4000: False, time=0.000400s
Graph #922/4000: False, time=0.000403s
Graph #923/4000: False, time=0.000393s
Graph #924/4000: False, time=0.000390s
Graph #925/4000: False, time=0.000417s
Graph #926/4000: False, time=0.000409s
Graph #927/4000: False, time=0.000410s
Graph #928/4000: False, time=0.000371s
Graph #929/4000: False, time=0.000395s
Graph #930/4000: False, time=0.000399s
Graph #931/4000: False, time=0.000371s
Graph #932/4000: False, time=0.000372s
Graph #933/4000: False, time=0.000369s
Graph #934/4000: False, time=0.000383s
Graph #935/4000: True, time=0.000265s
Graph #936/4000: False, time=0.000387s
Graph #937/4000: False, time=0.000375s
Graph #938/4000: False, time=0.000379s
Graph #939/4000: False, time=0.000369s
Graph #940/4000: False, time=0.000410s
Graph #941/4000: False, time=0.000371s
Graph #942/4000: False, time=0.000370s
Graph #943/4000: True, time=0.000252s
Graph #944/4000: False, time=0.000368s
Graph #945/4000: False, time=0.000382s
Graph #946/4000: False, time=0.000355s
Graph #947/4000: False, time=0.000366s
Graph #948/4000: False, time=0.000404s
Graph #949/4000: True, time=0.000250s
Graph #950/4000: False, time=0.000412s
Graph #951/4000: False, time=0.000371s
Graph #952/4000: False, time=0.000407s
Graph #953/4000: False, time=0.000379s
Graph #954/4000: False, time=0.000393s
Graph #955/4000: False, time=0.000394s
Graph #956/4000: False, time=0.000391s
Graph #957/4000: True, time=0.000245s
Graph #958/4000: False, time=0.000374s
Graph #959/4000: False, time=0.000406s
Graph #960/4000: False, time=0.000389s
Graph #961/4000: False, time=0.000684s
Graph #962/4000: False, time=0.000643s
Graph #963/4000: False, time=0.000680s
Graph #964/4000: False, time=0.000656s
Graph #965/4000: True, time=0.000428s
Graph #966/4000: False, time=0.000638s
Graph #967/4000: False, time=0.000690s
Graph #968/4000: True, time=0.000459s
Graph #969/4000: False, time=0.000669s
Graph #970/4000: False, time=0.000686s
Graph #971/4000: True, time=0.000437s
Graph #972/4000: False, time=0.000650s
Graph #973/4000: False, time=0.000708s
Graph #974/4000: False, time=0.000670s
Graph #975/4000: False, time=0.000712s
Graph #976/4000: True, time=0.000446s
Graph #977/4000: False, time=0.000626s
Graph #978/4000: False, time=0.000678s
Graph #979/4000: True, time=0.000422s
Graph #980/4000: False, time=0.000695s
Graph #981/4000: False, time=0.000659s
Graph #982/4000: True, time=0.000449s
Graph #983/4000: False, time=0.000637s
Graph #984/4000: False, time=0.000643s
Graph #985/4000: False, time=0.000694s
Graph #986/4000: False, time=0.000631s
Graph #987/4000: True, time=0.000426s
Graph #988/4000: False, time=0.000632s
Graph #989/4000: False, time=0.000649s
Graph #990/4000: True, time=0.000440s
Graph #991/4000: True, time=0.000440s
Graph #992/4000: True, time=0.000436s
Graph #993/4000: False, time=0.000686s
Graph #994/4000: False, time=0.000645s
Graph #995/4000: True, time=0.000418s
Graph #996/4000: False, time=0.000707s
Graph #997/4000: True, time=0.000429s
Graph #998/4000: True, time=0.000448s
Graph #999/4000: True, time=0.000460s
Graph #1000/4000: True, time=0.000443s
Graph #1001/4000: False, time=0.000362s
Graph #1002/4000: False, time=0.000346s
Graph #1003/4000: False, time=0.000379s
Graph #1004/4000: False, time=0.000376s
Graph #1005/4000: False, time=0.000357s
Graph #1006/4000: False, time=0.000361s
Graph #1007/4000: False, time=0.000373s
Graph #1008/4000: False, time=0.000354s
Graph #1009/4000: False, time=0.000353s
Graph #1010/4000: False, time=0.000368s
Graph #1011/4000: False, time=0.000350s
Graph #1012/4000: False, time=0.000379s
Graph #1013/4000: False, time=0.000364s
Graph #1014/4000: False, time=0.000339s
Graph #1015/4000: False, time=0.000317s
Graph #1016/4000: False, time=0.000391s
Graph #1017/4000: False, time=0.000374s
Graph #1018/4000: False, time=0.000374s
Graph #1019/4000: False, time=0.000348s
Graph #1020/4000: False, time=0.000335s
Graph #1021/4000: False, time=0.000346s
Graph #1022/4000: False, time=0.000343s
Graph #1023/4000: False, time=0.000396s
Graph #1024/4000: False, time=0.000374s
Graph #1025/4000: False, time=0.000365s
Graph #1026/4000: False, time=0.000377s
Graph #1027/4000: False, time=0.000405s
Graph #1028/4000: False, time=0.000347s
Graph #1029/4000: False, time=0.000398s
Graph #1030/4000: False, time=0.000352s
Graph #1031/4000: False, time=0.000414s
Graph #1032/4000: False, time=0.000368s
Graph #1033/4000: False, time=0.000361s
Graph #1034/4000: False, time=0.000389s
Graph #1035/4000: False, time=0.000344s
Graph #1036/4000: False, time=0.000349s
Graph #1037/4000: False, time=0.000365s
Graph #1038/4000: True, time=0.000248s
Graph #1039/4000: False, time=0.000384s
Graph #1040/4000: False, time=0.000397s
Graph #1041/4000: True, time=0.000437s
Graph #1042/4000: True, time=0.000443s
Graph #1043/4000: False, time=0.000636s
Graph #1044/4000: False, time=0.000678s
Graph #1045/4000: False, time=0.000637s
Graph #1046/4000: True, time=0.000433s
Graph #1047/4000: False, time=0.000639s
Graph #1048/4000: False, time=0.000635s
Graph #1049/4000: False, time=0.000641s
Graph #1050/4000: False, time=0.000634s
Graph #1051/4000: False, time=0.000639s
Graph #1052/4000: False, time=0.000663s
Graph #1053/4000: True, time=0.000422s
Graph #1054/4000: False, time=0.000662s
Graph #1055/4000: False, time=0.000629s
Graph #1056/4000: False, time=0.000695s
Graph #1057/4000: False, time=0.000652s
Graph #1058/4000: False, time=0.000636s
Graph #1059/4000: False, time=0.000690s
Graph #1060/4000: False, time=0.000637s
Graph #1061/4000: False, time=0.000647s
Graph #1062/4000: False, time=0.000609s
Graph #1063/4000: False, time=0.000641s
Graph #1064/4000: False, time=0.000657s
Graph #1065/4000: False, time=0.000645s
Graph #1066/4000: False, time=0.000887s
Graph #1067/4000: False, time=0.000661s
Graph #1068/4000: True, time=0.000446s
Graph #1069/4000: False, time=0.000728s
Graph #1070/4000: False, time=0.000628s
Graph #1071/4000: False, time=0.000649s
Graph #1072/4000: False, time=0.000679s
Graph #1073/4000: False, time=0.000768s
Graph #1074/4000: False, time=0.000691s
Graph #1075/4000: False, time=0.000657s
Graph #1076/4000: False, time=0.000663s
Graph #1077/4000: False, time=0.000653s
Graph #1078/4000: True, time=0.000441s
Graph #1079/4000: True, time=0.000428s
Graph #1080/4000: False, time=0.000650s
Graph #1081/4000: False, time=0.000484s
Graph #1082/4000: False, time=0.000488s
Graph #1083/4000: False, time=0.000498s
Graph #1084/4000: False, time=0.000492s
Graph #1085/4000: False, time=0.000489s
Graph #1086/4000: False, time=0.000546s
Graph #1087/4000: False, time=0.000489s
Graph #1088/4000: False, time=0.000484s
Graph #1089/4000: False, time=0.000506s
Graph #1090/4000: False, time=0.000483s
Graph #1091/4000: False, time=0.000475s
Graph #1092/4000: True, time=0.000391s
Graph #1093/4000: False, time=0.000470s
Graph #1094/4000: False, time=0.000497s
Graph #1095/4000: False, time=0.000535s
Graph #1096/4000: False, time=0.000489s
Graph #1097/4000: False, time=0.000485s
Graph #1098/4000: False, time=0.000449s
Graph #1099/4000: False, time=0.000481s
Graph #1100/4000: False, time=0.000456s
Graph #1101/4000: False, time=0.000469s
Graph #1102/4000: False, time=0.000478s
Graph #1103/4000: False, time=0.000524s
Graph #1104/4000: False, time=0.000651s
Graph #1105/4000: False, time=0.000502s
Graph #1106/4000: False, time=0.000712s
Graph #1107/4000: False, time=0.000480s
Graph #1108/4000: False, time=0.000528s
Graph #1109/4000: False, time=0.000525s
Graph #1110/4000: False, time=0.000476s
Graph #1111/4000: False, time=0.000508s
Graph #1112/4000: False, time=0.000482s
Graph #1113/4000: False, time=0.000498s
Graph #1114/4000: False, time=0.000458s
Graph #1115/4000: False, time=0.000490s
Graph #1116/4000: False, time=0.000509s
Graph #1117/4000: False, time=0.000491s
Graph #1118/4000: False, time=0.000453s
Graph #1119/4000: False, time=0.000559s
Graph #1120/4000: False, time=0.000608s
Graph #1121/4000: True, time=0.000655s
Graph #1122/4000: False, time=0.000965s
Graph #1123/4000: True, time=0.000592s
Graph #1124/4000: False, time=0.000938s
Graph #1125/4000: False, time=0.000863s
Graph #1126/4000: False, time=0.000872s
Graph #1127/4000: True, time=0.000602s
Graph #1128/4000: False, time=0.000873s
Graph #1129/4000: False, time=0.000939s
Graph #1130/4000: False, time=0.000850s
Graph #1131/4000: False, time=0.000861s
Graph #1132/4000: False, time=0.000876s
Graph #1133/4000: False, time=0.000863s
Graph #1134/4000: True, time=0.000556s
Graph #1135/4000: True, time=0.000582s
Graph #1136/4000: True, time=0.000573s
Graph #1137/4000: False, time=0.000889s
Graph #1138/4000: True, time=0.000587s
Graph #1139/4000: True, time=0.000571s
Graph #1140/4000: True, time=0.000616s
Graph #1141/4000: True, time=0.000556s
Graph #1142/4000: False, time=0.000816s
Graph #1143/4000: True, time=0.000582s
Graph #1144/4000: True, time=0.000544s
Graph #1145/4000: False, time=0.000850s
Graph #1146/4000: True, time=0.000554s
Graph #1147/4000: False, time=0.000921s
Graph #1148/4000: True, time=0.000576s
Graph #1149/4000: False, time=0.000866s
Graph #1150/4000: True, time=0.000553s
Graph #1151/4000: False, time=0.000899s
Graph #1152/4000: True, time=0.000621s
Graph #1153/4000: False, time=0.000898s
Graph #1154/4000: True, time=0.000591s
Graph #1155/4000: False, time=0.000866s
Graph #1156/4000: True, time=0.000582s
Graph #1157/4000: False, time=0.000890s
Graph #1158/4000: False, time=0.000825s
Graph #1159/4000: False, time=0.000905s
Graph #1160/4000: True, time=0.000578s
Graph #1161/4000: False, time=0.000485s
Graph #1162/4000: False, time=0.000460s
Graph #1163/4000: False, time=0.000485s
Graph #1164/4000: False, time=0.000465s
Graph #1165/4000: False, time=0.000449s
Graph #1166/4000: False, time=0.000469s
Graph #1167/4000: False, time=0.000472s
Graph #1168/4000: False, time=0.000460s
Graph #1169/4000: False, time=0.000451s
Graph #1170/4000: False, time=0.000518s
Graph #1171/4000: False, time=0.000477s
Graph #1172/4000: False, time=0.000460s
Graph #1173/4000: False, time=0.000430s
Graph #1174/4000: False, time=0.000538s
Graph #1175/4000: False, time=0.000489s
Graph #1176/4000: False, time=0.000459s
Graph #1177/4000: False, time=0.000547s
Graph #1178/4000: False, time=0.000513s
Graph #1179/4000: False, time=0.000465s
Graph #1180/4000: False, time=0.000490s
Graph #1181/4000: False, time=0.000451s
Graph #1182/4000: False, time=0.000441s
Graph #1183/4000: False, time=0.000424s
Graph #1184/4000: False, time=0.000420s
Graph #1185/4000: False, time=0.000495s
Graph #1186/4000: False, time=0.000504s
Graph #1187/4000: False, time=0.000466s
Graph #1188/4000: False, time=0.000457s
Graph #1189/4000: False, time=0.000434s
Graph #1190/4000: False, time=0.000524s
Graph #1191/4000: False, time=0.000498s
Graph #1192/4000: False, time=0.000453s
Graph #1193/4000: False, time=0.000454s
Graph #1194/4000: False, time=0.000478s
Graph #1195/4000: False, time=0.000464s
Graph #1196/4000: False, time=0.000484s
Graph #1197/4000: False, time=0.000442s
Graph #1198/4000: False, time=0.000700s
Graph #1199/4000: False, time=0.000419s
Graph #1200/4000: False, time=0.000446s
Graph #1201/4000: False, time=0.001257s
Graph #1202/4000: True, time=0.000765s
Graph #1203/4000: False, time=0.001204s
Graph #1204/4000: True, time=0.000787s
Graph #1205/4000: True, time=0.000736s
Graph #1206/4000: False, time=0.001177s
Graph #1207/4000: False, time=0.001081s
Graph #1208/4000: True, time=0.000696s
Graph #1209/4000: True, time=0.000736s
Graph #1210/4000: True, time=0.000762s
Graph #1211/4000: True, time=0.000750s
Graph #1212/4000: False, time=0.001066s
Graph #1213/4000: True, time=0.000720s
Graph #1214/4000: True, time=0.000710s
Graph #1215/4000: True, time=0.000739s
Graph #1216/4000: False, time=0.001140s
Graph #1217/4000: True, time=0.000724s
Graph #1218/4000: False, time=0.001107s
Graph #1219/4000: False, time=0.001115s
Graph #1220/4000: True, time=0.000777s
Graph #1221/4000: False, time=0.001194s
Graph #1222/4000: False, time=0.001096s
Graph #1223/4000: True, time=0.000718s
Graph #1224/4000: True, time=0.000718s
Graph #1225/4000: True, time=0.000721s
Graph #1226/4000: True, time=0.000747s
Graph #1227/4000: True, time=0.000736s
Graph #1228/4000: True, time=0.000758s
Graph #1229/4000: True, time=0.000770s
Graph #1230/4000: False, time=0.001147s
Graph #1231/4000: True, time=0.000723s
Graph #1232/4000: False, time=0.001152s
Graph #1233/4000: False, time=0.001129s
Graph #1234/4000: True, time=0.000709s
Graph #1235/4000: False, time=0.001093s
Graph #1236/4000: True, time=0.000737s
Graph #1237/4000: False, time=0.001121s
Graph #1238/4000: False, time=0.001091s
Graph #1239/4000: True, time=0.000691s
Graph #1240/4000: True, time=0.000768s
Graph #1241/4000: False, time=0.001115s
Graph #1242/4000: False, time=0.001132s
Graph #1243/4000: False, time=0.001127s
Graph #1244/4000: True, time=0.000746s
Graph #1245/4000: False, time=0.001175s
Graph #1246/4000: False, time=0.001141s
Graph #1247/4000: False, time=0.001095s
Graph #1248/4000: True, time=0.000727s
Graph #1249/4000: True, time=0.000705s
Graph #1250/4000: False, time=0.001095s
Graph #1251/4000: True, time=0.000749s
Graph #1252/4000: True, time=0.000716s
Graph #1253/4000: False, time=0.001194s
Graph #1254/4000: False, time=0.001113s
Graph #1255/4000: False, time=0.001130s
Graph #1256/4000: False, time=0.001118s
Graph #1257/4000: False, time=0.001118s
Graph #1258/4000: False, time=0.001116s
Graph #1259/4000: False, time=0.001082s
Graph #1260/4000: False, time=0.001197s
Graph #1261/4000: False, time=0.001113s
Graph #1262/4000: True, time=0.000725s
Graph #1263/4000: True, time=0.000768s
Graph #1264/4000: False, time=0.001124s
Graph #1265/4000: False, time=0.001123s
Graph #1266/4000: False, time=0.001107s
Graph #1267/4000: False, time=0.001169s
Graph #1268/4000: True, time=0.000735s
Graph #1269/4000: False, time=0.001183s
Graph #1270/4000: True, time=0.000755s
Graph #1271/4000: False, time=0.001086s
Graph #1272/4000: False, time=0.001095s
Graph #1273/4000: False, time=0.001124s
Graph #1274/4000: False, time=0.001120s
Graph #1275/4000: False, time=0.001155s
Graph #1276/4000: False, time=0.001153s
Graph #1277/4000: False, time=0.001144s
Graph #1278/4000: False, time=0.001116s
Graph #1279/4000: False, time=0.001151s
Graph #1280/4000: False, time=0.001081s
Graph #1281/4000: True, time=0.000848s
Graph #1282/4000: True, time=0.000832s
Graph #1283/4000: False, time=0.001328s
Graph #1284/4000: True, time=0.000828s
Graph #1285/4000: True, time=0.000811s
Graph #1286/4000: True, time=0.000804s
Graph #1287/4000: False, time=0.001262s
Graph #1288/4000: True, time=0.000886s
Graph #1289/4000: False, time=0.001267s
Graph #1290/4000: True, time=0.000857s
Graph #1291/4000: False, time=0.001263s
Graph #1292/4000: False, time=0.001243s
Graph #1293/4000: True, time=0.000816s
Graph #1294/4000: False, time=0.001293s
Graph #1295/4000: True, time=0.000863s
Graph #1296/4000: True, time=0.000834s
Graph #1297/4000: False, time=0.001316s
Graph #1298/4000: False, time=0.001318s
Graph #1299/4000: False, time=0.001320s
Graph #1300/4000: False, time=0.001331s
Graph #1301/4000: True, time=0.000810s
Graph #1302/4000: False, time=0.001301s
Graph #1303/4000: False, time=0.001297s
Graph #1304/4000: True, time=0.000818s
Graph #1305/4000: True, time=0.000808s
Graph #1306/4000: False, time=0.001311s
Graph #1307/4000: True, time=0.000841s
Graph #1308/4000: True, time=0.000845s
Graph #1309/4000: False, time=0.001309s
Graph #1310/4000: True, time=0.000838s
Graph #1311/4000: True, time=0.000856s
Graph #1312/4000: True, time=0.000846s
Graph #1313/4000: True, time=0.000841s
Graph #1314/4000: True, time=0.000804s
Graph #1315/4000: True, time=0.000844s
Graph #1316/4000: False, time=0.001280s
Graph #1317/4000: False, time=0.001340s
Graph #1318/4000: False, time=0.001296s
Graph #1319/4000: False, time=0.001324s
Graph #1320/4000: True, time=0.000832s
Graph #1321/4000: False, time=0.000423s
Graph #1322/4000: False, time=0.000391s
Graph #1323/4000: False, time=0.000336s
Graph #1324/4000: False, time=0.000366s
Graph #1325/4000: False, time=0.000356s
Graph #1326/4000: False, time=0.000381s
Graph #1327/4000: False, time=0.000335s
Graph #1328/4000: False, time=0.000341s
Graph #1329/4000: False, time=0.000389s
Graph #1330/4000: False, time=0.000420s
Graph #1331/4000: False, time=0.000390s
Graph #1332/4000: False, time=0.000388s
Graph #1333/4000: False, time=0.000357s
Graph #1334/4000: False, time=0.000367s
Graph #1335/4000: False, time=0.000392s
Graph #1336/4000: False, time=0.000317s
Graph #1337/4000: False, time=0.000349s
Graph #1338/4000: False, time=0.000494s
Graph #1339/4000: False, time=0.000375s
Graph #1340/4000: False, time=0.000414s
Graph #1341/4000: False, time=0.000446s
Graph #1342/4000: False, time=0.000408s
Graph #1343/4000: False, time=0.000487s
Graph #1344/4000: False, time=0.000378s
Graph #1345/4000: False, time=0.000357s
Graph #1346/4000: False, time=0.000339s
Graph #1347/4000: False, time=0.000388s
Graph #1348/4000: False, time=0.000362s
Graph #1349/4000: False, time=0.000278s
Graph #1350/4000: False, time=0.000412s
Graph #1351/4000: False, time=0.000472s
Graph #1352/4000: False, time=0.000416s
Graph #1353/4000: False, time=0.000474s
Graph #1354/4000: False, time=0.000339s
Graph #1355/4000: False, time=0.000363s
Graph #1356/4000: False, time=0.000417s
Graph #1357/4000: False, time=0.000334s
Graph #1358/4000: False, time=0.000324s
Graph #1359/4000: False, time=0.000317s
Graph #1360/4000: False, time=0.000346s
Graph #1361/4000: False, time=0.001273s
Graph #1362/4000: False, time=0.001251s
Graph #1363/4000: False, time=0.001221s
Graph #1364/4000: False, time=0.001212s
Graph #1365/4000: False, time=0.001303s
Graph #1366/4000: False, time=0.001188s
Graph #1367/4000: False, time=0.001327s
Graph #1368/4000: False, time=0.001236s
Graph #1369/4000: True, time=0.000873s
Graph #1370/4000: False, time=0.001248s
Graph #1371/4000: True, time=0.000823s
Graph #1372/4000: False, time=0.001230s
Graph #1373/4000: False, time=0.001259s
Graph #1374/4000: False, time=0.001237s
Graph #1375/4000: False, time=0.001238s
Graph #1376/4000: False, time=0.001213s
Graph #1377/4000: False, time=0.001237s
Graph #1378/4000: True, time=0.000787s
Graph #1379/4000: False, time=0.001257s
Graph #1380/4000: False, time=0.001198s
Graph #1381/4000: True, time=0.000816s
Graph #1382/4000: False, time=0.001221s
Graph #1383/4000: False, time=0.001184s
Graph #1384/4000: True, time=0.000787s
Graph #1385/4000: False, time=0.001256s
Graph #1386/4000: True, time=0.000788s
Graph #1387/4000: False, time=0.001204s
Graph #1388/4000: False, time=0.001241s
Graph #1389/4000: False, time=0.001247s
Graph #1390/4000: False, time=0.001244s
Graph #1391/4000: False, time=0.001243s
Graph #1392/4000: False, time=0.001179s
Graph #1393/4000: False, time=0.001238s
Graph #1394/4000: False, time=0.001227s
Graph #1395/4000: False, time=0.001345s
Graph #1396/4000: False, time=0.001269s
Graph #1397/4000: True, time=0.000821s
Graph #1398/4000: False, time=0.001221s
Graph #1399/4000: False, time=0.001271s
Graph #1400/4000: False, time=0.001189s
Graph #1401/4000: False, time=0.001677s
Graph #1402/4000: False, time=0.001727s
Graph #1403/4000: False, time=0.001709s
Graph #1404/4000: False, time=0.001671s
Graph #1405/4000: True, time=0.001083s
Graph #1406/4000: True, time=0.001082s
Graph #1407/4000: True, time=0.001095s
Graph #1408/4000: True, time=0.001061s
Graph #1409/4000: True, time=0.001072s
Graph #1410/4000: False, time=0.001722s
Graph #1411/4000: False, time=0.001675s
Graph #1412/4000: False, time=0.001617s
Graph #1413/4000: True, time=0.001061s
Graph #1414/4000: False, time=0.001709s
Graph #1415/4000: False, time=0.001706s
Graph #1416/4000: False, time=0.001657s
Graph #1417/4000: False, time=0.001744s
Graph #1418/4000: False, time=0.001698s
Graph #1419/4000: False, time=0.001711s
Graph #1420/4000: False, time=0.001677s
Graph #1421/4000: False, time=0.001699s
Graph #1422/4000: False, time=0.001695s
Graph #1423/4000: True, time=0.001081s
Graph #1424/4000: False, time=0.001669s
Graph #1425/4000: True, time=0.001064s
Graph #1426/4000: False, time=0.001664s
Graph #1427/4000: False, time=0.001637s
Graph #1428/4000: True, time=0.001059s
Graph #1429/4000: True, time=0.001086s
Graph #1430/4000: False, time=0.001932s
Graph #1431/4000: True, time=0.001099s
Graph #1432/4000: False, time=0.001672s
Graph #1433/4000: False, time=0.001640s
Graph #1434/4000: True, time=0.001068s
Graph #1435/4000: False, time=0.001669s
Graph #1436/4000: True, time=0.001137s
Graph #1437/4000: True, time=0.001112s
Graph #1438/4000: False, time=0.001681s
Graph #1439/4000: True, time=0.001058s
Graph #1440/4000: False, time=0.001621s
